open_time,open,high,low,close,volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
1668258900000,5.70000000,5.71000000,5.68000000,5.71000000,16917.37000000,1668259799999,96388.88830000,220,9573.60000000,54555.58150000,0
1668259800000,5.70000000,5.73000000,5.68000000,5.72000000,29466.66000000,1668260699999,168087.75140000,378,17310.47000000,98774.88720000,0
1668260700000,5.72000000,5.73000000,5.71000000,5.73000000,13149.16000000,1668261599999,75238.64120000,219,6177.20000000,35361.65300000,0
1668261600000,5.73000000,5.73000000,5.67000000,5.70000000,28893.76000000,1668262499999,164382.95690000,418,12357.24000000,70325.76700000,0
1668262500000,5.69000000,5.74000000,5.69000000,5.72000000,35057.23000000,1668263399999,200454.39850000,391,20866.41000000,119326.29240000,0
1668263400000,5.72000000,5.74000000,5.71000000,5.73000000,33101.73000000,1668264299999,189521.84020000,437,20654.59000000,118266.16740000,0
1668264300000,5.73000000,5.78000000,5.72000000,5.75000000,44614.12000000,1668265199999,256509.12650000,699,22079.42000000,126889.52320000,0
1668265200000,5.75000000,5.81000000,5.74000000,5.80000000,42825.22000000,1668266099999,247559.50940000,696,35250.67000000,203848.28940000,0
1668266100000,5.81000000,5.82000000,5.78000000,5.78000000,45492.58000000,1668266999999,263688.75450000,591,14376.43000000,83444.74590000,0
1668267000000,5.79000000,5.80000000,5.76000000,5.78000000,27342.96000000,1668267899999,158158.67440000,397,20028.98000000,115862.88060000,0
1668267900000,5.79000000,5.80000000,5.77000000,5.78000000,32329.10000000,1668268799999,187039.91830000,371,18120.82000000,104881.62360000,0
1668268800000,5.78000000,5.80000000,5.76000000,5.79000000,24990.45000000,1668269699999,144350.33950000,299,13225.96000000,76488.41700000,0
1668269700000,5.79000000,5.82000000,5.77000000,5.79000000,58199.03000000,1668270599999,336919.73110000,618,28358.93000000,164226.87700000,0
1668270600000,5.79000000,5.81000000,5.78000000,5.80000000,19523.58000000,1668271499999,113163.68640000,303,10186.81000000,59061.62750000,0
1668271500000,5.81000000,5.83000000,5.78000000,5.80000000,19272.37000000,1668272399999,111799.45570000,387,9399.03000000,54526.36970000,0
1668272400000,5.80000000,5.80000000,5.77000000,5.78000000,40227.57000000,1668273299999,232576.86540000,478,13453.53000000,77807.31220000,0
1668273300000,5.78000000,5.79000000,5.76000000,5.79000000,14283.40000000,1668274199999,82465.74940000,245,7108.75000000,41088.89720000,0
1668274200000,5.78000000,5.79000000,5.77000000,5.78000000,15286.30000000,1668275099999,88365.71270000,325,4983.69000000,28827.18930000,0
1668275100000,5.78000000,5.82000000,5.77000000,5.82000000,35728.00000000,1668275999999,207326.38720000,465,31101.35000000,180531.27510000,0
1668276000000,5.82000000,5.82000000,5.78000000,5.80000000,37830.27000000,1668276899999,219683.01700000,477,15562.89000000,90409.87600000,0
1668276900000,5.81000000,5.85000000,5.80000000,5.85000000,28210.81000000,1668277799999,164446.35250000,662,17208.84000000,100395.93130000,0
1668277800000,5.84000000,5.85000000,5.80000000,5.81000000,45785.97000000,1668278699999,267050.97680000,535,17076.07000000,99627.37360000,0
1668278700000,5.81000000,5.83000000,5.81000000,5.82000000,10859.77000000,1668279599999,63177.48380000,186,3080.71000000,17942.72180000,0
1668279600000,5.82000000,5.83000000,5.81000000,5.83000000,7528.33000000,1668280499999,43837.88200000,180,5277.71000000,30739.96060000,0
1668280500000,5.83000000,5.84000000,5.82000000,5.84000000,16634.33000000,1668281399999,96961.11440000,239,7517.86000000,43838.89120000,0
1668281400000,5.83000000,5.84000000,5.82000000,5.83000000,30969.76000000,1668282299999,180715.06880000,348,23875.02000000,139360.08370000,0
1668282300000,5.83000000,5.84000000,5.81000000,5.83000000,23136.03000000,1668283199999,134751.24370000,289,14211.36000000,82782.35620000,0
1668283200000,5.83000000,5.84000000,5.82000000,5.82000000,32362.72000000,1668284099999,188713.38390000,467,4703.99000000,27471.30160000,0
1668284100000,5.82000000,5.83000000,5.81000000,5.82000000,20381.39000000,1668284999999,118614.36890000,349,9638.63000000,56119.29720000,0
1668285000000,5.82000000,5.84000000,5.81000000,5.83000000,15467.12000000,1668285899999,90125.34350000,204,11552.29000000,67330.82660000,0
1668285900000,5.83000000,5.83000000,5.81000000,5.81000000,18739.80000000,1668286799999,108968.53220000,224,5992.98000000,34880.38430000,0
1668286800000,5.81000000,5.82000000,5.80000000,5.82000000,15051.83000000,1668287699999,87404.62860000,202,5102.19000000,29676.60160000,0
1668287700000,5.82000000,5.86000000,5.81000000,5.85000000,81601.21000000,1668288599999,475806.81700000,786,46670.09000000,272302.63840000,0
1668288600000,5.85000000,5.88000000,5.83000000,5.83000000,36720.93000000,1668289499999,215112.69140000,650,17555.70000000,102914.26700000,0
1668289500000,5.83000000,5.85000000,5.83000000,5.84000000,17278.24000000,1668290399999,100891.83970000,270,8864.84000000,51790.13680000,0
1668290400000,5.84000000,5.85000000,5.83000000,5.85000000,24053.42000000,1668291299999,140551.74810000,273,11764.19000000,68794.37450000,0
1668291300000,5.85000000,5.87000000,5.84000000,5.87000000,29618.45000000,1668292199999,173395.00130000,376,10254.85000000,60071.83770000,0
1668292200000,5.86000000,5.88000000,5.83000000,5.85000000,135469.98000000,1668293099999,792390.49060000,1135,30207.72000000,176826.31860000,0
1668293100000,5.85000000,5.86000000,5.83000000,5.84000000,113613.02000000,1668293999999,663528.74200000,671,37074.08000000,216756.08100000,0
1668294000000,5.84000000,5.85000000,5.81000000,5.81000000,8646.23000000,1668294899999,50432.91310000,269,2237.37000000,13052.71210000,0
1668294900000,5.82000000,5.82000000,5.73000000,5.76000000,86731.06000000,1668295799999,500522.96340000,1134,29262.65000000,169021.09680000,0
1668295800000,5.75000000,5.78000000,5.73000000,5.76000000,38290.39000000,1668296699999,220460.17010000,574,16747.11000000,96491.16150000,0
1668296700000,5.76000000,5.78000000,5.74000000,5.77000000,32521.82000000,1668297599999,187386.91280000,386,19657.04000000,113375.25860000,0
1668297600000,5.78000000,5.80000000,5.75000000,5.79000000,25917.69000000,1668298499999,149760.44420000,382,14622.32000000,84498.50330000,0
1668298500000,5.80000000,5.82000000,5.79000000,5.81000000,20086.96000000,1668299399999,116787.50040000,321,10189.18000000,59241.39650000,0
1668299400000,5.82000000,5.84000000,5.80000000,5.84000000,51705.46000000,1668300299999,300596.11280000,678,38974.47000000,226612.57040000,0
1668300300000,5.83000000,5.85000000,5.82000000,5.82000000,67466.57000000,1668301199999,393473.27150000,747,37634.95000000,219546.76850000,0
1668301200000,5.83000000,5.84000000,5.82000000,5.84000000,11236.68000000,1668302099999,65487.78100000,191,2220.02000000,12948.50720000,0
1668302100000,5.83000000,5.85000000,5.83000000,5.83000000,20242.05000000,1668302999999,118168.66120000,321,7239.46000000,42304.55650000,0
1668303000000,5.83000000,5.85000000,5.82000000,5.85000000,23384.89000000,1668303899999,136578.97480000,248,19671.83000000,114927.68560000,0
1668303900000,5.85000000,5.85000000,5.83000000,5.84000000,22136.12000000,1668304799999,129253.24340000,248,15389.88000000,89883.14730000,0
1668304800000,5.84000000,5.85000000,5.83000000,5.83000000,19968.00000000,1668305699999,116557.60610000,246,7123.18000000,41598.66020000,0
1668305700000,5.83000000,5.85000000,5.81000000,5.84000000,38364.03000000,1668306599999,223757.30410000,380,21911.41000000,127822.80970000,0
1668306600000,5.84000000,5.85000000,5.83000000,5.85000000,93376.58000000,1668307499999,544987.43960000,769,34918.52000000,203968.11590000,0
1668307500000,5.85000000,5.87000000,5.83000000,5.86000000,59326.24000000,1668308399999,346881.53670000,603,30816.69000000,180260.19890000,0
1668308400000,5.86000000,5.88000000,5.82000000,5.83000000,91395.69000000,1668309299999,533610.92410000,1038,36846.31000000,215260.87770000,0
1668309300000,5.83000000,5.84000000,5.81000000,5.83000000,59186.39000000,1668310199999,344843.34760000,426,36509.73000000,212798.30240000,0
1668310200000,5.83000000,5.86000000,5.82000000,5.84000000,29337.99000000,1668311099999,171277.63630000,327,21824.09000000,127369.72960000,0
1668311100000,5.85000000,5.86000000,5.84000000,5.84000000,14593.71000000,1668311999999,85325.30890000,213,6469.60000000,37855.67450000,0
1668312000000,5.84000000,5.86000000,5.84000000,5.86000000,12154.50000000,1668312899999,71161.94550000,175,10536.50000000,61698.18740000,0
1668312900000,5.86000000,5.86000000,5.84000000,5.85000000,16059.80000000,1668313799999,94031.47720000,197,11674.42000000,68380.14640000,0
1668313800000,5.85000000,5.86000000,5.82000000,5.82000000,12592.79000000,1668314699999,73614.24480000,301,1072.37000000,6277.68360000,0
1668314700000,5.82000000,5.84000000,5.82000000,5.82000000,14013.73000000,1668315599999,81647.24470000,231,3548.22000000,20687.25080000,0
1668315600000,5.83000000,5.83000000,5.82000000,5.83000000,8252.88000000,1668316499999,48042.54930000,142,1078.77000000,6289.22910000,0
1668316500000,5.82000000,5.83000000,5.81000000,5.82000000,8173.57000000,1668317399999,47547.71330000,193,1849.70000000,10770.34200000,0
1668317400000,5.81000000,5.84000000,5.81000000,5.83000000,70408.08000000,1668318299999,410099.97910000,1003,19034.76000000,110865.78570000,0
1668318300000,5.83000000,5.85000000,5.83000000,5.84000000,93280.25000000,1668319199999,544210.19400000,1087,37046.64000000,216358.55270000,0
1668319200000,5.84000000,5.88000000,5.84000000,5.87000000,91185.32000000,1668320099999,533521.99290000,1156,44825.87000000,262604.29510000,0
1668320100000,5.88000000,5.90000000,5.84000000,5.85000000,135574.76000000,1668320999999,796422.45900000,1952,57400.83000000,337122.32880000,0
1668321000000,5.85000000,5.89000000,5.81000000,5.88000000,153724.54000000,1668321899999,897884.49910000,2041,111775.06000000,652990.46660000,0
1668321900000,5.87000000,5.89000000,5.84000000,5.87000000,96922.02000000,1668322799999,568600.97530000,1510,57456.43000000,337217.46620000,0
1668322800000,5.87000000,5.93000000,5.80000000,5.91000000,201366.37000000,1668323699999,1181859.64840000,2877,112579.37000000,660868.88740000,0
1668323700000,5.91000000,5.92000000,5.85000000,5.89000000,43622.19000000,1668324599999,256708.84120000,1122,21012.90000000,123644.77230000,0
1668324600000,5.89000000,5.97000000,5.88000000,5.90000000,125622.06000000,1668325499999,745203.91500000,2279,44735.32000000,265138.51100000,0
1668325500000,5.90000000,5.91000000,5.88000000,5.88000000,30663.32000000,1668326399999,180573.86430000,490,11838.38000000,69770.58280000,0
1668326400000,5.89000000,5.89000000,5.83000000,5.84000000,25646.17000000,1668327299999,150503.81920000,635,9881.34000000,58080.73470000,0
1668327300000,5.84000000,5.85000000,5.81000000,5.82000000,33493.10000000,1668328199999,195366.48370000,662,20758.56000000,121167.87400000,0
1668328200000,5.82000000,5.82000000,5.80000000,5.80000000,15263.51000000,1668329099999,88725.97170000,308,5025.71000000,29249.43720000,0
1668329100000,5.80000000,5.81000000,5.69000000,5.72000000,139238.52000000,1668329999999,800463.46300000,2265,45679.46000000,262504.70420000,0
1668330000000,5.73000000,5.75000000,5.67000000,5.69000000,92159.76000000,1668330899999,525707.05330000,1898,39021.99000000,222634.96170000,0
1668330900000,5.69000000,5.73000000,5.68000000,5.69000000,49472.50000000,1668331799999,282176.40010000,965,21203.36000000,120947.98110000,0
1668331800000,5.70000000,5.75000000,5.68000000,5.73000000,34649.95000000,1668332699999,198023.10730000,654,21221.07000000,121281.54330000,0
1668332700000,5.73000000,5.74000000,5.70000000,5.71000000,20416.14000000,1668333599999,116759.42940000,414,4543.58000000,26009.52130000,0
1668333600000,5.71000000,5.73000000,5.69000000,5.70000000,41662.09000000,1668334499999,237796.10640000,681,15463.42000000,88290.37690000,0
1668334500000,5.69000000,5.74000000,5.69000000,5.73000000,79308.84000000,1668335399999,452813.71200000,1069,43658.96000000,249367.48460000,0
1668335400000,5.73000000,5.74000000,5.72000000,5.73000000,42500.80000000,1668336299999,243517.25510000,487,31009.54000000,177731.39060000,0
1668336300000,5.73000000,5.74000000,5.72000000,5.72000000,17721.79000000,1668337199999,101505.28940000,353,8402.43000000,48158.59850000,0
1668337200000,5.73000000,5.75000000,5.72000000,5.75000000,38255.36000000,1668338099999,219477.34110000,447,28354.12000000,162734.52950000,0
1668338100000,5.75000000,5.80000000,5.74000000,5.80000000,67190.58000000,1668338999999,387255.48410000,852,54216.99000000,312482.73410000,0
1668339000000,5.79000000,5.81000000,5.77000000,5.78000000,44185.05000000,1668339899999,255773.76970000,679,23480.28000000,136022.10110000,0
1668339900000,5.77000000,5.81000000,5.77000000,5.78000000,38024.58000000,1668340799999,220263.37230000,478,27120.17000000,157116.41170000,0
1668340800000,5.78000000,5.79000000,5.73000000,5.74000000,51861.96000000,1668341699999,298933.25510000,669,11598.78000000,66826.04580000,0
1668341700000,5.75000000,5.76000000,5.73000000,5.75000000,23954.25000000,1668342599999,137677.35220000,490,7678.91000000,44145.42670000,0
1668342600000,5.75000000,5.76000000,5.74000000,5.76000000,23433.68000000,1668343499999,134797.66130000,393,13412.92000000,77182.96290000,0
1668343500000,5.76000000,5.79000000,5.75000000,5.76000000,66018.36000000,1668344399999,380940.85160000,1020,48875.41000000,282078.68140000,0
1668344400000,5.75000000,5.78000000,5.74000000,5.78000000,86384.67000000,1668345299999,497716.06450000,1393,64759.70000000,373241.04440000,0
1668345300000,5.77000000,5.80000000,5.76000000,5.77000000,90355.85000000,1668346199999,522773.78730000,1220,53323.71000000,308766.42280000,0
1668346200000,5.77000000,5.88000000,5.77000000,5.83000000,169957.78000000,1668347099999,991253.78200000,2936,90559.36000000,527833.57130000,0
1668347100000,5.84000000,5.87000000,5.80000000,5.82000000,61115.17000000,1668347999999,356798.83450000,1369,21766.36000000,127158.97280000,0
1668348000000,5.82000000,5.87000000,5.81000000,5.84000000,74984.32000000,1668348899999,438189.74510000,979,38543.13000000,225311.38530000,0
1668348900000,5.84000000,5.85000000,5.82000000,5.83000000,55866.56000000,1668349799999,325841.16540000,750,29565.32000000,172468.51750000,0
1668349800000,5.83000000,5.85000000,5.82000000,5.83000000,45645.57000000,1668350699999,266292.58860000,628,28580.30000000,166744.49220000,0
1668350700000,5.83000000,5.85000000,5.83000000,5.84000000,24195.89000000,1668351599999,141291.38350000,356,10473.29000000,61168.70250000,0
1668351600000,5.83000000,5.86000000,5.82000000,5.84000000,58353.29000000,1668352499999,340559.31230000,699,38305.70000000,223614.96980000,0
1668352500000,5.85000000,5.90000000,5.80000000,5.85000000,120060.75000000,1668353399999,701452.03920000,1671,60543.72000000,353613.30720000,0
1668353400000,5.85000000,5.87000000,5.83000000,5.84000000,49541.00000000,1668354299999,289878.33600000,833,13932.29000000,81570.60010000,0
1668354300000,5.84000000,5.86000000,5.83000000,5.84000000,26763.98000000,1668355199999,156279.70750000,397,13772.60000000,80451.27400000,0
1668355200000,5.84000000,5.85000000,5.81000000,5.82000000,33106.44000000,1668356099999,192990.41440000,421,13162.69000000,76797.52760000,0
1668356100000,5.81000000,5.82000000,5.78000000,5.81000000,40285.91000000,1668356999999,233682.98920000,660,11825.72000000,68581.57900000,0
1668357000000,5.80000000,5.82000000,5.76000000,5.77000000,31088.84000000,1668357899999,180104.28770000,589,15453.86000000,89640.13460000,0
1668357900000,5.77000000,5.81000000,5.77000000,5.79000000,46362.17000000,1668358799999,268473.57830000,697,23935.69000000,138625.14420000,0
1668358800000,5.79000000,5.79000000,5.74000000,5.75000000,18367.73000000,1668359699999,106041.56290000,451,5809.58000000,33599.42340000,0
1668359700000,5.75000000,5.76000000,5.72000000,5.74000000,50363.63000000,1668360599999,289192.88630000,869,29562.42000000,169833.77710000,0
1668360600000,5.73000000,5.79000000,5.72000000,5.76000000,39162.95000000,1668361499999,225600.48460000,675,20465.46000000,117872.10640000,0
1668361500000,5.76000000,5.78000000,5.76000000,5.76000000,23655.15000000,1668362399999,136511.24790000,381,13990.52000000,80756.26880000,0
1668362400000,5.76000000,5.78000000,5.75000000,5.77000000,79975.03000000,1668363299999,461469.96880000,638,66232.09000000,382247.91120000,0
1668363300000,5.77000000,5.79000000,5.76000000,5.77000000,139238.58000000,1668364199999,803521.75960000,1349,88359.09000000,510009.49260000,0
1668364200000,5.78000000,5.79000000,5.75000000,5.79000000,106044.76000000,1668365099999,612548.00800000,1212,53814.67000000,310921.05450000,0
1668365100000,5.78000000,5.81000000,5.78000000,5.81000000,17773.73000000,1668365999999,103053.30180000,383,9239.91000000,53595.43190000,0
1668366000000,5.81000000,5.83000000,5.77000000,5.78000000,30109.93000000,1668366899999,174536.15460000,647,6588.11000000,38228.46470000,0
1668366900000,5.79000000,5.81000000,5.78000000,5.78000000,25561.80000000,1668367799999,148078.94970000,417,15437.04000000,89472.50990000,0
1668367800000,5.79000000,5.80000000,5.78000000,5.80000000,7936.76000000,1668368699999,45968.57010000,170,4090.23000000,23697.45460000,0
1668368700000,5.79000000,5.81000000,5.79000000,5.80000000,20651.15000000,1668369599999,119729.89280000,398,10010.25000000,58062.68840000,0
1668369600000,5.80000000,5.81000000,5.77000000,5.78000000,39769.48000000,1668370499999,230231.04160000,711,18385.77000000,106486.30800000,0
1668370500000,5.78000000,5.81000000,5.77000000,5.78000000,126431.65000000,1668371399999,732237.94510000,1263,60777.61000000,352238.38680000,0
1668371400000,5.78000000,5.80000000,5.77000000,5.78000000,29090.60000000,1668372299999,168315.96770000,535,14316.57000000,82868.50260000,0
1668372300000,5.78000000,5.78000000,5.69000000,5.70000000,44766.16000000,1668373199999,256682.78940000,974,11974.60000000,68754.34970000,0
1668373200000,5.69000000,5.71000000,5.62000000,5.66000000,110854.11000000,1668374099999,627386.33220000,2241,53888.51000000,304974.55660000,0
1668374100000,5.66000000,5.71000000,5.65000000,5.70000000,33040.64000000,1668374999999,187834.55880000,651,19765.95000000,112415.24370000,0
1668375000000,5.71000000,5.77000000,5.69000000,5.73000000,39587.07000000,1668375899999,226866.50840000,926,21249.94000000,121801.21280000,0
1668375900000,5.73000000,5.73000000,5.69000000,5.69000000,23270.78000000,1668376799999,132735.21240000,459,7275.18000000,41516.44230000,0
1668376800000,5.69000000,5.73000000,5.68000000,5.72000000,23762.55000000,1668377699999,135573.63210000,503,11930.51000000,68146.29790000,0
1668377700000,5.72000000,5.77000000,5.71000000,5.73000000,30305.05000000,1668378599999,173963.78660000,652,12848.40000000,73715.94380000,0
1668378600000,5.73000000,5.79000000,5.72000000,5.77000000,89266.66000000,1668379499999,514357.49540000,1002,72125.35000000,415610.69520000,0
1668379500000,5.77000000,5.78000000,5.74000000,5.76000000,56138.32000000,1668380399999,322854.39280000,678,9423.69000000,54274.13080000,0
1668380400000,5.75000000,5.75000000,5.70000000,5.71000000,19966.48000000,1668381299999,114291.01630000,494,8475.38000000,48537.04830000,0
1668381300000,5.70000000,5.73000000,5.68000000,5.71000000,43705.55000000,1668382199999,249598.92660000,680,21716.97000000,124045.04090000,0
1668382200000,5.72000000,5.74000000,5.69000000,5.70000000,29609.46000000,1668383099999,169125.70920000,566,14008.55000000,80036.39040000,0
1668383100000,5.70000000,5.78000000,5.70000000,5.75000000,50968.14000000,1668383999999,292812.72400000,941,31048.81000000,178456.60700000,0
1668384000000,5.75000000,5.79000000,5.72000000,5.73000000,113263.37000000,1668384899999,651570.59790000,1459,60746.66000000,349515.75750000,0
1668384900000,5.74000000,5.75000000,5.53000000,5.62000000,212007.30000000,1668385799999,1191495.26360000,3702,113015.27000000,635774.35930000,0
1668385800000,5.63000000,5.72000000,5.61000000,5.71000000,54717.40000000,1668386699999,310554.53170000,1551,27336.63000000,155267.07560000,0
1668386700000,5.70000000,5.71000000,5.62000000,5.65000000,165166.66000000,1668387599999,933614.19370000,2193,38674.93000000,218756.45950000,0
1668387600000,5.64000000,5.67000000,5.60000000,5.61000000,61741.21000000,1668388499999,347826.31070000,1111,20480.64000000,115390.39950000,0
1668388500000,5.61000000,5.64000000,5.58000000,5.59000000,50301.93000000,1668389399999,281886.69190000,1123,22315.23000000,125071.90930000,0
1668389400000,5.60000000,5.61000000,5.51000000,5.53000000,130099.41000000,1668390299999,722430.09850000,1776,51508.18000000,286351.55120000,0
1668390300000,5.52000000,5.56000000,5.50000000,5.56000000,73137.92000000,1668391199999,404829.22750000,1496,38199.65000000,211654.52350000,0
1668391200000,5.56000000,5.56000000,5.46000000,5.49000000,141065.88000000,1668392099999,775647.98330000,2089,51549.69000000,283332.70520000,0
1668392100000,5.49000000,5.55000000,5.49000000,5.55000000,80819.95000000,1668392999999,446373.95170000,854,45853.36000000,253243.44260000,0
1668393000000,5.54000000,5.57000000,5.53000000,5.56000000,29123.77000000,1668393899999,161692.84300000,478,14374.24000000,79847.00700000,0
1668393900000,5.57000000,5.60000000,5.53000000,5.57000000,115179.59000000,1668394799999,640033.92060000,1358,44456.75000000,247637.97230000,0
1668394800000,5.58000000,5.59000000,5.55000000,5.56000000,28796.59000000,1668395699999,160484.46450000,567,15522.27000000,86580.62210000,0
1668395700000,5.56000000,5.57000000,5.54000000,5.56000000,42153.64000000,1668396599999,234232.34560000,745,22353.89000000,124271.00650000,0
1668396600000,5.56000000,5.58000000,5.51000000,5.53000000,92432.12000000,1668397499999,512039.09180000,997,21675.04000000,120433.33090000,0
1668397500000,5.52000000,5.56000000,5.52000000,5.53000000,48363.49000000,1668398399999,267677.04760000,640,33675.97000000,186389.69630000,0
1668398400000,5.53000000,5.55000000,5.51000000,5.53000000,209221.29000000,1668399299999,1156023.07250000,1421,62829.68000000,347411.12130000,0
1668399300000,5.53000000,5.53000000,5.44000000,5.47000000,108039.29000000,1668400199999,592307.81540000,1926,56754.03000000,311409.18490000,0
1668400200000,5.47000000,5.51000000,5.46000000,5.50000000,66256.99000000,1668401099999,363644.99570000,878,47153.06000000,258872.36410000,0
1668401100000,5.51000000,5.54000000,5.50000000,5.53000000,73991.90000000,1668401999999,408548.68530000,785,52001.93000000,287292.70040000,0
1668402000000,5.54000000,5.56000000,5.53000000,5.54000000,48879.91000000,1668402899999,271037.86640000,683,31776.73000000,176222.54930000,0
1668402900000,5.55000000,5.56000000,5.52000000,5.53000000,29655.89000000,1668403799999,164294.00250000,434,15865.57000000,87937.44150000,0
1668403800000,5.54000000,5.55000000,5.50000000,5.51000000,84542.41000000,1668404699999,467137.78310000,954,48680.44000000,269085.81100000,0
1668404700000,5.51000000,5.57000000,5.51000000,5.55000000,91101.71000000,1668405599999,504751.31580000,1149,62716.37000000,347390.18930000,0
1668405600000,5.55000000,5.57000000,5.52000000,5.53000000,32569.63000000,1668406499999,180710.15840000,442,13517.28000000,75065.00410000,0
1668406500000,5.53000000,5.57000000,5.53000000,5.56000000,87631.36000000,1668407399999,486243.04060000,833,64640.47000000,358757.08190000,0
1668407400000,5.55000000,5.68000000,5.55000000,5.65000000,161560.48000000,1668408299999,910964.63350000,2066,84041.47000000,473294.00620000,0
1668408300000,5.65000000,5.76000000,5.63000000,5.75000000,173789.38000000,1668409199999,990525.53500000,3342,97972.40000000,558491.48680000,0
1668409200000,5.75000000,5.75000000,5.70000000,5.71000000,51078.25000000,1668410099999,292743.39290000,1235,25226.46000000,144696.81350000,0
1668410100000,5.71000000,5.78000000,5.66000000,5.77000000,66286.09000000,1668410999999,378694.66210000,1462,34252.86000000,195583.22590000,0
1668411000000,5.77000000,5.81000000,5.75000000,5.79000000,95939.10000000,1668411899999,554744.68980000,1691,47443.03000000,274390.30940000,0
1668411900000,5.79000000,5.80000000,5.76000000,5.80000000,55077.99000000,1668412799999,318765.36120000,847,31137.30000000,180292.07620000,0
1668412800000,5.80000000,5.85000000,5.79000000,5.83000000,53291.52000000,1668413699999,310344.50550000,1312,27912.72000000,162560.27440000,0
1668413700000,5.82000000,5.84000000,5.80000000,5.82000000,60377.85000000,1668414599999,351270.42370000,849,18847.01000000,109707.49680000,0
1668414600000,5.82000000,5.82000000,5.79000000,5.81000000,51541.79000000,1668415499999,299270.36780000,599,22582.08000000,131153.67860000,0
1668415500000,5.80000000,5.83000000,5.78000000,5.82000000,48998.34000000,1668416399999,284382.24330000,600,22655.11000000,131615.81830000,0
1668416400000,5.82000000,5.83000000,5.76000000,5.78000000,42558.86000000,1668417299999,246178.14500000,613,20573.35000000,119026.24300000,0
1668417300000,5.78000000,5.79000000,5.76000000,5.79000000,21517.19000000,1668418199999,124317.46000000,389,9956.13000000,57555.97980000,0
1668418200000,5.78000000,5.81000000,5.78000000,5.81000000,16251.09000000,1668419099999,94254.94300000,327,14018.43000000,81322.40560000,0
1668419100000,5.81000000,5.82000000,5.79000000,5.80000000,18594.15000000,1668419999999,107967.47150000,391,7537.40000000,43780.37370000,0
1668420000000,5.80000000,5.82000000,5.79000000,5.79000000,23721.07000000,1668420899999,137566.68820000,387,10387.25000000,60274.42600000,0
1668420900000,5.80000000,5.81000000,5.79000000,5.80000000,13244.70000000,1668421799999,76819.75320000,271,8199.28000000,47568.88150000,0
1668421800000,5.81000000,5.82000000,5.80000000,5.81000000,25652.26000000,1668422699999,149181.74200000,290,20840.40000000,121256.66860000,0
1668422700000,5.82000000,5.83000000,5.80000000,5.81000000,27341.31000000,1668423599999,158951.22750000,377,11105.44000000,64587.10860000,0
1668423600000,5.82000000,5.83000000,5.81000000,5.82000000,17926.91000000,1668424499999,104349.86630000,326,13223.72000000,77009.83770000,0
1668424500000,5.82000000,5.83000000,5.79000000,5.80000000,39979.06000000,1668425399999,232151.94020000,537,20503.47000000,119096.94290000,0
1668425400000,5.80000000,5.80000000,5.78000000,5.79000000,21055.06000000,1668426299999,121858.85830000,229,2343.97000000,13572.31360000,0
1668426300000,5.78000000,5.80000000,5.78000000,5.79000000,34278.66000000,1668427199999,198529.27950000,293,16866.89000000,97726.75590000,0
1668427200000,5.80000000,5.80000000,5.75000000,5.76000000,121672.49000000,1668428099999,703916.33510000,1503,14043.63000000,80959.08690000,0
1668428100000,5.77000000,5.79000000,5.76000000,5.78000000,24469.68000000,1668428999999,141209.68660000,298,17995.83000000,103908.39380000,0
1668429000000,5.78000000,5.82000000,5.78000000,5.81000000,28898.60000000,1668429899999,167759.34420000,440,18609.45000000,108031.27500000,0
1668429900000,5.80000000,5.82000000,5.80000000,5.81000000,29537.86000000,1668430799999,171693.42120000,319,15653.09000000,91055.57810000,0
1668430800000,5.81000000,5.88000000,5.79000000,5.87000000,93233.39000000,1668431699999,545038.62770000,1502,51239.48000000,299822.73430000,0
1668431700000,5.87000000,5.90000000,5.85000000,5.89000000,77375.57000000,1668432599999,454678.86490000,1322,42129.48000000,247614.19680000,0
1668432600000,5.89000000,5.89000000,5.84000000,5.84000000,43702.51000000,1668433499999,256166.84720000,815,21542.65000000,126314.14140000,0
1668433500000,5.85000000,5.86000000,5.70000000,5.78000000,166334.04000000,1668434399999,957714.50440000,3147,62468.84000000,359557.33110000,0
1668434400000,5.78000000,5.82000000,5.76000000,5.79000000,58543.25000000,1668435299999,338809.82860000,1119,31580.28000000,182904.92160000,0
1668435300000,5.78000000,5.80000000,5.70000000,5.72000000,93536.81000000,1668436199999,537405.48830000,1472,38912.47000000,223861.28960000,0
1668436200000,5.72000000,5.75000000,5.67000000,5.70000000,59362.95000000,1668437099999,339026.48380000,1140,28094.03000000,160551.93370000,0
1668437100000,5.71000000,5.78000000,5.69000000,5.78000000,77856.09000000,1668437999999,447404.71630000,1115,56959.49000000,327537.96660000,0
1668438000000,5.78000000,5.80000000,5.77000000,5.80000000,41039.33000000,1668438899999,237379.55200000,640,16359.19000000,94696.85340000,0
1668438900000,5.80000000,5.80000000,5.75000000,5.78000000,124450.04000000,1668439799999,718884.52800000,1291,67168.61000000,388086.32090000,0
1668439800000,5.78000000,5.86000000,5.75000000,5.85000000,151178.14000000,1668440699999,878070.80450000,1865,97874.53000000,567940.14230000,0
1668440700000,5.85000000,5.86000000,5.82000000,5.83000000,48393.28000000,1668441599999,282650.49790000,661,15822.73000000,92458.05670000,0
1668441600000,5.83000000,5.89000000,5.81000000,5.83000000,95164.58000000,1668442499999,556220.41250000,1326,54227.97000000,317104.63640000,0
